06075-2023Q1,2023-03-31T00:00:00Z,0,4537671286
06105-2023Q1,2023-03-31T00:00:00Z,0,22683468
06031-2023Q1,2023-03-31T00:00:00Z,0,653538916
06039-2023Q1,2023-03-31T00:00:00Z,0,564750979
06045-2021Q4,2021-12-31T00:00:00Z,2000,480593732
06047-2021Q4,2021-12-31T00:00:00Z,0,1067206025
06093-2021Q4,2021-12-31T00:00:00Z,0,211540603
06069-2017Q1,2017-03-31T00:00:00Z,0,143006825
06017-2021Q4,2021-12-31T00:00:00Z,58640,841564270
06077-2017Q1,2017-03-31T00:00:00Z,0,2726400144
06011-2016Q2,2016-06-30T00:00:00Z,0,119781695
06023-2016Q2,2016-06-30T00:00:00Z,0,559622560
06037-2016Q2,2016-06-30T00:00:00Z,0,38618210078
06079-2022Q4,2022-12-31T00:00:00Z,54960,1829451814
06011-2023Q4,2023-12-31T00:00:00Z,0,144321399
06013-2018Q4,2018-12-31T00:00:00Z,8440,4827694183
06103-2020Q1,2020-03-31T00:00:00Z,960,218753068
06059-2020Q4,2020-12-31T00:00:00Z,22440,18257245377
06077-2025Q1,2025-03-31T00:00:00Z,0,5704678920
06017-2025Q1,2025-03-31T00:00:00Z,0,752199391
06067-2020Q4,2020-12-31T00:00:00Z,1580,7629478962
06007-2020Q4,2020-12-31T00:00:00Z,0,1054116392
06093-2020Q4,2020-12-31T00:00:00Z,0,211128398
06097-2020Q4,2020-12-31T00:00:00Z,1200,2788355408
06003-2021Q1,2021-03-31T00:00:00Z,0,5254924
06067-2021Q1,2021-03-31T00:00:00Z,800,7360941432
06073-2021Q1,2021-03-31T00:00:00Z,1200,15217945894
06087-2021Q1,2021-03-31T00:00:00Z,680,980389589
06067-2022Q2,2022-06-30T00:00:00Z,0,9293995835
06085-2022Q2,2022-06-30T00:00:00Z,0,14313050157
06115-2023Q4,2023-12-31T00:00:00Z,13600,258946008
06011-2020Q2,2020-06-30T00:00:00Z,0,143514189
06003-2025Q1,2025-03-31T00:00:00Z,0,9167515
06035-2015Q4,2015-12-31T00:00:00Z,0,73269229
06099-2015Q4,2015-12-31T00:00:00Z,3680,2156771462
06081-2015Q4,2015-12-31T00:00:00Z,8080,4332908528
06005-2025Q1,2025-03-31T00:00:00Z,0,138300402
06093-2025Q1,2025-03-31T00:00:00Z,0,170906242
06069-2024Q2,2024-06-30T00:00:00Z,0,252281215
06033-2024Q2,2024-06-30T00:00:00Z,0,212517305
06035-2025Q1,2025-03-31T00:00:00Z,0,75947887
06053-2024Q2,2024-06-30T00:00:00Z,0,2372728189
06009-2024Q2,2024-06-30T00:00:00Z,0,153275053
06017-2024Q2,2024-06-30T00:00:00Z,0,812507489
06029-2021Q1,2021-03-31T00:00:00Z,0,4198197305
06095-2021Q1,2021-03-31T00:00:00Z,0,2148239035
06091-2016Q3,2016-09-30T00:00:00Z,800,7343548
06107-2016Q3,2016-09-30T00:00:00Z,14400,1696615061
06073-2023Q2,2023-06-30T00:00:00Z,0,20289773563
06053-2023Q2,2023-06-30T00:00:00Z,0,2360885000
06031-2019Q2,2019-06-30T00:00:00Z,0,465288691
06055-2021Q1,2021-03-31T00:00:00Z,0,837646175
06047-2019Q2,2019-06-30T00:00:00Z,0,887904896
06097-2019Q2,2019-06-30T00:00:00Z,0,2562239153
06101-2021Q1,2021-03-31T00:00:00Z,0,500990993
06025-2021Q1,2021-03-31T00:00:00Z,0,721598602
06013-2019Q2,2019-06-30T00:00:00Z,0,4550200626
06017-2019Q2,2019-06-30T00:00:00Z,0,628734609
06099-2019Q2,2019-06-30T00:00:00Z,0,2466253261
06065-2019Q2,2019-06-30T00:00:00Z,0,10223398318
06043-2021Q1,2021-03-31T00:00:00Z,0,37382827
06113-2021Q1,2021-03-31T00:00:00Z,400,1192755178
06023-2019Q2,2019-06-30T00:00:00Z,0,525500888
06027-2019Q2,2019-06-30T00:00:00Z,0,95288675
06107-2023Q3,2023-09-30T00:00:00Z,0,2806657991
06015-2023Q3,2023-09-30T00:00:00Z,0,100423906
06027-2023Q3,2023-09-30T00:00:00Z,0,135672184
06065-2023Q3,2023-09-30T00:00:00Z,83360,14863202948
06099-2020Q3,2020-09-30T00:00:00Z,0,2675345567
06061-2020Q3,2020-09-30T00:00:00Z,0,2783263889
06063-2020Q3,2020-09-30T00:00:00Z,0,89902424
06021-2020Q3,2020-09-30T00:00:00Z,0,126862337
06025-2020Q3,2020-09-30T00:00:00Z,0,651689880
06051-2020Q3,2020-09-30T00:00:00Z,0,95765266
06101-2016Q1,2016-03-31T00:00:00Z,0,359595842
06065-2024Q4,2024-12-31T00:00:00Z,0,16647964398
06113-2021Q2,2021-06-30T00:00:00Z,0,1372186771
06037-2021Q2,2021-06-30T00:00:00Z,1017614,48680578864
06067-2021Q2,2021-06-30T00:00:00Z,2760,8771724410
06001-2021Q2,2021-06-30T00:00:00Z,24640,9399189703
06013-2023Q1,2023-03-31T00:00:00Z,0,5112500242
06111-2023Q1,2023-03-31T00:00:00Z,0,4469148448
